image_path,split,label,label_idx,filename
C:\Users\Letic\Downloads\NEU-CLS\Sc_65.bmp,train,Sc,5,Sc_65.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_216.bmp,train,Sc,5,Sc_216.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_139.bmp,train,PS,3,PS_139.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_84.bmp,train,Sc,5,Sc_84.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_297.bmp,train,RS,4,RS_297.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_107.bmp,train,Sc,5,Sc_107.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_53.bmp,train,PS,3,PS_53.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_75.bmp,train,Pa,2,Pa_75.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_259.bmp,train,Cr,0,Cr_259.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_155.bmp,train,RS,4,RS_155.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_51.bmp,train,RS,4,RS_51.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_61.bmp,train,Cr,0,Cr_61.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_277.bmp,train,RS,4,RS_277.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_80.bmp,train,Sc,5,Sc_80.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_54.bmp,train,PS,3,PS_54.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_176.bmp,train,Sc,5,Sc_176.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_92.bmp,train,Sc,5,Sc_92.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_126.bmp,train,Pa,2,Pa_126.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_96.bmp,train,RS,4,RS_96.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_165.bmp,train,Sc,5,Sc_165.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_221.bmp,train,RS,4,RS_221.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_2.bmp,train,Sc,5,Sc_2.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_100.bmp,train,In,1,In_100.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_86.bmp,train,Sc,5,Sc_86.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_289.bmp,train,RS,4,RS_289.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_40.bmp,train,In,1,In_40.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_258.bmp,train,PS,3,PS_258.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_273.bmp,train,In,1,In_273.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_216.bmp,train,RS,4,RS_216.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_63.bmp,train,PS,3,PS_63.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_72.bmp,train,RS,4,RS_72.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_220.bmp,train,RS,4,RS_220.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_204.bmp,train,In,1,In_204.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_296.bmp,train,Pa,2,Pa_296.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_290.bmp,train,PS,3,PS_290.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_40.bmp,train,RS,4,RS_40.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_103.bmp,train,Pa,2,Pa_103.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_55.bmp,train,RS,4,RS_55.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_256.bmp,train,PS,3,PS_256.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_246.bmp,train,In,1,In_246.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_296.bmp,train,PS,3,PS_296.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_281.bmp,train,In,1,In_281.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_107.bmp,train,Pa,2,Pa_107.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_154.bmp,train,Pa,2,Pa_154.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_88.bmp,train,Cr,0,Cr_88.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_248.bmp,train,Pa,2,Pa_248.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_194.bmp,train,PS,3,PS_194.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_70.bmp,train,Pa,2,Pa_70.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_274.bmp,train,Cr,0,Cr_274.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_3.bmp,train,Sc,5,Sc_3.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_77.bmp,train,In,1,In_77.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_94.bmp,train,PS,3,PS_94.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_71.bmp,train,Sc,5,Sc_71.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_299.bmp,train,Pa,2,Pa_299.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_51.bmp,train,Sc,5,Sc_51.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_283.bmp,train,PS,3,PS_283.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_239.bmp,train,PS,3,PS_239.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_123.bmp,train,PS,3,PS_123.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_231.bmp,train,In,1,In_231.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_275.bmp,train,RS,4,RS_275.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_216.bmp,train,Pa,2,Pa_216.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_159.bmp,train,Pa,2,Pa_159.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_105.bmp,train,Sc,5,Sc_105.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_200.bmp,train,Pa,2,Pa_200.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_169.bmp,train,Sc,5,Sc_169.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_135.bmp,train,Pa,2,Pa_135.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_150.bmp,train,PS,3,PS_150.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_137.bmp,train,RS,4,RS_137.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_231.bmp,train,Cr,0,Cr_231.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_293.bmp,train,RS,4,RS_293.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_28.bmp,train,Cr,0,Cr_28.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_11.bmp,train,Cr,0,Cr_11.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_273.bmp,train,Cr,0,Cr_273.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_109.bmp,train,Pa,2,Pa_109.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_253.bmp,train,Pa,2,Pa_253.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_175.bmp,train,PS,3,PS_175.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_38.bmp,train,Cr,0,Cr_38.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_128.bmp,train,Pa,2,Pa_128.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_40.bmp,train,Sc,5,Sc_40.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_16.bmp,train,RS,4,RS_16.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_174.bmp,train,Cr,0,Cr_174.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_92.bmp,train,Cr,0,Cr_92.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_294.bmp,train,PS,3,PS_294.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_94.bmp,train,Sc,5,Sc_94.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_58.bmp,train,Pa,2,Pa_58.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_252.bmp,train,PS,3,PS_252.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_224.bmp,train,Sc,5,Sc_224.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_178.bmp,train,PS,3,PS_178.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_1.bmp,train,In,1,In_1.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_129.bmp,train,Cr,0,Cr_129.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_237.bmp,train,Sc,5,Sc_237.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_213.bmp,train,Pa,2,Pa_213.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_84.bmp,train,Cr,0,Cr_84.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_257.bmp,train,RS,4,RS_257.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_169.bmp,train,In,1,In_169.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_278.bmp,train,PS,3,PS_278.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_125.bmp,train,In,1,In_125.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_232.bmp,train,Cr,0,Cr_232.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_139.bmp,train,RS,4,RS_139.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_261.bmp,train,Sc,5,Sc_261.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_256.bmp,train,RS,4,RS_256.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_222.bmp,train,RS,4,RS_222.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_192.bmp,train,Pa,2,Pa_192.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_293.bmp,train,In,1,In_293.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_245.bmp,train,Sc,5,Sc_245.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_185.bmp,train,In,1,In_185.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_217.bmp,train,Cr,0,Cr_217.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_119.bmp,train,In,1,In_119.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_77.bmp,train,Sc,5,Sc_77.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_5.bmp,train,PS,3,PS_5.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_243.bmp,train,Sc,5,Sc_243.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_197.bmp,train,Pa,2,Pa_197.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_159.bmp,train,Cr,0,Cr_159.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_250.bmp,train,Cr,0,Cr_250.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_27.bmp,train,RS,4,RS_27.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_16.bmp,train,In,1,In_16.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_265.bmp,train,Sc,5,Sc_265.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_298.bmp,train,RS,4,RS_298.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_108.bmp,train,In,1,In_108.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_52.bmp,train,Sc,5,Sc_52.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_204.bmp,train,RS,4,RS_204.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_145.bmp,train,Pa,2,Pa_145.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_247.bmp,train,Sc,5,Sc_247.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_192.bmp,train,Sc,5,Sc_192.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_120.bmp,train,Cr,0,Cr_120.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_17.bmp,train,Pa,2,Pa_17.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_161.bmp,train,Cr,0,Cr_161.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_256.bmp,train,In,1,In_256.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_36.bmp,train,In,1,In_36.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_78.bmp,train,Sc,5,Sc_78.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_107.bmp,train,In,1,In_107.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_148.bmp,train,Sc,5,Sc_148.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_170.bmp,train,Cr,0,Cr_170.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_207.bmp,train,PS,3,PS_207.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_173.bmp,train,Sc,5,Sc_173.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_127.bmp,train,RS,4,RS_127.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_178.bmp,train,Sc,5,Sc_178.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_67.bmp,train,PS,3,PS_67.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_151.bmp,train,PS,3,PS_151.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_249.bmp,train,Sc,5,Sc_249.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_16.bmp,train,Cr,0,Cr_16.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_100.bmp,train,Cr,0,Cr_100.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_267.bmp,train,PS,3,PS_267.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_137.bmp,train,Sc,5,Sc_137.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_33.bmp,train,Sc,5,Sc_33.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_195.bmp,train,PS,3,PS_195.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_244.bmp,train,Sc,5,Sc_244.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_114.bmp,train,Pa,2,Pa_114.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_53.bmp,train,Sc,5,Sc_53.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_20.bmp,train,Pa,2,Pa_20.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_141.bmp,train,In,1,In_141.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_184.bmp,train,RS,4,RS_184.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_63.bmp,train,RS,4,RS_63.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_256.bmp,train,Sc,5,Sc_256.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_269.bmp,train,PS,3,PS_269.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_176.bmp,train,PS,3,PS_176.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_93.bmp,train,Pa,2,Pa_93.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_248.bmp,train,Cr,0,Cr_248.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_246.bmp,train,PS,3,PS_246.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_41.bmp,train,In,1,In_41.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_126.bmp,train,RS,4,RS_126.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_297.bmp,train,Cr,0,Cr_297.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_15.bmp,train,PS,3,PS_15.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_32.bmp,train,PS,3,PS_32.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_238.bmp,train,PS,3,PS_238.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_66.bmp,train,In,1,In_66.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_252.bmp,train,Cr,0,Cr_252.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_264.bmp,train,Cr,0,Cr_264.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_127.bmp,train,PS,3,PS_127.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_34.bmp,train,In,1,In_34.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_278.bmp,train,Sc,5,Sc_278.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_102.bmp,train,Pa,2,Pa_102.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_183.bmp,train,In,1,In_183.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_202.bmp,train,Sc,5,Sc_202.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_9.bmp,train,Sc,5,Sc_9.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_58.bmp,train,Sc,5,Sc_58.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_1.bmp,train,Sc,5,Sc_1.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_237.bmp,train,In,1,In_237.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_38.bmp,train,Pa,2,Pa_38.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_91.bmp,train,In,1,In_91.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_107.bmp,train,RS,4,RS_107.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_222.bmp,train,Cr,0,Cr_222.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_279.bmp,train,PS,3,PS_279.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_285.bmp,train,RS,4,RS_285.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_239.bmp,train,In,1,In_239.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_190.bmp,train,Cr,0,Cr_190.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_250.bmp,train,PS,3,PS_250.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_173.bmp,train,Pa,2,Pa_173.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_208.bmp,train,Pa,2,Pa_208.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_285.bmp,train,PS,3,PS_285.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_205.bmp,train,In,1,In_205.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_200.bmp,train,Cr,0,Cr_200.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_284.bmp,train,RS,4,RS_284.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_162.bmp,train,RS,4,RS_162.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_5.bmp,train,RS,4,RS_5.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_279.bmp,train,RS,4,RS_279.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_165.bmp,train,RS,4,RS_165.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_170.bmp,train,RS,4,RS_170.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_215.bmp,train,Sc,5,Sc_215.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_113.bmp,train,Cr,0,Cr_113.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_87.bmp,train,In,1,In_87.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_189.bmp,train,PS,3,PS_189.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_183.bmp,train,Sc,5,Sc_183.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_273.bmp,train,Pa,2,Pa_273.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_69.bmp,train,PS,3,PS_69.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_100.bmp,train,RS,4,RS_100.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_263.bmp,train,Cr,0,Cr_263.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_148.bmp,train,PS,3,PS_148.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_270.bmp,train,PS,3,PS_270.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_287.bmp,train,Pa,2,Pa_287.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_274.bmp,train,PS,3,PS_274.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_211.bmp,train,RS,4,RS_211.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_149.bmp,train,RS,4,RS_149.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_194.bmp,train,In,1,In_194.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_86.bmp,train,Cr,0,Cr_86.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_265.bmp,train,Pa,2,Pa_265.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_291.bmp,train,Sc,5,Sc_291.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_6.bmp,train,Pa,2,Pa_6.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_174.bmp,train,Pa,2,Pa_174.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_199.bmp,train,Pa,2,Pa_199.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_6.bmp,train,PS,3,PS_6.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_43.bmp,train,PS,3,PS_43.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_89.bmp,train,Pa,2,Pa_89.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_208.bmp,train,PS,3,PS_208.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_20.bmp,train,RS,4,RS_20.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_124.bmp,train,In,1,In_124.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_252.bmp,train,Sc,5,Sc_252.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_60.bmp,train,Sc,5,Sc_60.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_59.bmp,train,PS,3,PS_59.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_26.bmp,train,PS,3,PS_26.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_272.bmp,train,In,1,In_272.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_36.bmp,train,RS,4,RS_36.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_297.bmp,train,Pa,2,Pa_297.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_272.bmp,train,PS,3,PS_272.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_74.bmp,train,In,1,In_74.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_115.bmp,train,Cr,0,Cr_115.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_108.bmp,train,Sc,5,Sc_108.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_93.bmp,train,In,1,In_93.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_25.bmp,train,Cr,0,Cr_25.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_36.bmp,train,Pa,2,Pa_36.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_68.bmp,train,PS,3,PS_68.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_232.bmp,train,RS,4,RS_232.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_98.bmp,train,Cr,0,Cr_98.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_61.bmp,train,RS,4,RS_61.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_297.bmp,train,Sc,5,Sc_297.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_300.bmp,train,RS,4,RS_300.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_276.bmp,train,PS,3,PS_276.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_177.bmp,train,In,1,In_177.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_64.bmp,train,In,1,In_64.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_213.bmp,train,Cr,0,Cr_213.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_10.bmp,train,Sc,5,Sc_10.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_19.bmp,train,Pa,2,Pa_19.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_294.bmp,train,Pa,2,Pa_294.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_225.bmp,train,Sc,5,Sc_225.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_269.bmp,train,In,1,In_269.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_29.bmp,train,Cr,0,Cr_29.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_23.bmp,train,In,1,In_23.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_104.bmp,train,PS,3,PS_104.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_88.bmp,train,In,1,In_88.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_8.bmp,train,Pa,2,Pa_8.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_20.bmp,train,Sc,5,Sc_20.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_52.bmp,train,PS,3,PS_52.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_133.bmp,train,RS,4,RS_133.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_117.bmp,train,Sc,5,Sc_117.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_231.bmp,train,Sc,5,Sc_231.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_203.bmp,train,Pa,2,Pa_203.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_39.bmp,train,Cr,0,Cr_39.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_82.bmp,train,Sc,5,Sc_82.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_177.bmp,train,Cr,0,Cr_177.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_156.bmp,train,RS,4,RS_156.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_111.bmp,train,PS,3,PS_111.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_80.bmp,train,In,1,In_80.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_167.bmp,train,RS,4,RS_167.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_73.bmp,train,Pa,2,Pa_73.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_154.bmp,train,RS,4,RS_154.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_196.bmp,train,Sc,5,Sc_196.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_75.bmp,train,Sc,5,Sc_75.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_198.bmp,train,Pa,2,Pa_198.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_196.bmp,train,Cr,0,Cr_196.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_285.bmp,train,In,1,In_285.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_296.bmp,train,Cr,0,Cr_296.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_198.bmp,train,PS,3,PS_198.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_162.bmp,train,Sc,5,Sc_162.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_271.bmp,train,RS,4,RS_271.bmp
