filepath,filename,classe,split
C:\Users\Letic\Downloads\NEU-CLS\In_189.bmp,In_189.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_64.bmp,RS_64.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_288.bmp,Cr_288.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_230.bmp,Pa_230.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_172.bmp,Sc_172.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_282.bmp,RS_282.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_124.bmp,PS_124.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_160.bmp,Sc_160.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_79.bmp,Sc_79.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_241.bmp,In_241.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_123.bmp,In_123.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_193.bmp,Cr_193.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_294.bmp,Sc_294.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_248.bmp,PS_248.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_152.bmp,Cr_152.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_97.bmp,Pa_97.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_177.bmp,PS_177.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_264.bmp,In_264.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_197.bmp,PS_197.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_293.bmp,Cr_293.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_275.bmp,Sc_275.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_160.bmp,RS_160.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_65.bmp,Sc_65.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_216.bmp,Sc_216.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_139.bmp,PS_139.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_84.bmp,Sc_84.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_297.bmp,RS_297.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_107.bmp,Sc_107.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_53.bmp,PS_53.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_75.bmp,Pa_75.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_259.bmp,Cr_259.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_155.bmp,RS_155.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_51.bmp,RS_51.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_61.bmp,Cr_61.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_277.bmp,RS_277.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_80.bmp,Sc_80.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_54.bmp,PS_54.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_176.bmp,Sc_176.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_92.bmp,Sc_92.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_126.bmp,Pa_126.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_96.bmp,RS_96.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_165.bmp,Sc_165.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_221.bmp,RS_221.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_2.bmp,Sc_2.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_100.bmp,In_100.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_86.bmp,Sc_86.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_289.bmp,RS_289.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_40.bmp,In_40.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_258.bmp,PS_258.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_273.bmp,In_273.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_216.bmp,RS_216.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_63.bmp,PS_63.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_72.bmp,RS_72.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_220.bmp,RS_220.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_204.bmp,In_204.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_296.bmp,Pa_296.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_290.bmp,PS_290.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_40.bmp,RS_40.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_103.bmp,Pa_103.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_55.bmp,RS_55.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_256.bmp,PS_256.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_246.bmp,In_246.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_296.bmp,PS_296.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_281.bmp,In_281.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_107.bmp,Pa_107.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_154.bmp,Pa_154.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_88.bmp,Cr_88.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_248.bmp,Pa_248.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_194.bmp,PS_194.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_70.bmp,Pa_70.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_274.bmp,Cr_274.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_3.bmp,Sc_3.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_77.bmp,In_77.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_94.bmp,PS_94.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_71.bmp,Sc_71.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_299.bmp,Pa_299.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_51.bmp,Sc_51.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_283.bmp,PS_283.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_239.bmp,PS_239.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_123.bmp,PS_123.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_231.bmp,In_231.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_275.bmp,RS_275.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_216.bmp,Pa_216.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_159.bmp,Pa_159.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_105.bmp,Sc_105.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_200.bmp,Pa_200.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_169.bmp,Sc_169.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_135.bmp,Pa_135.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_150.bmp,PS_150.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_137.bmp,RS_137.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_231.bmp,Cr_231.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_293.bmp,RS_293.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_28.bmp,Cr_28.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_11.bmp,Cr_11.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_273.bmp,Cr_273.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_109.bmp,Pa_109.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_253.bmp,Pa_253.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_175.bmp,PS_175.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_38.bmp,Cr_38.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_128.bmp,Pa_128.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_40.bmp,Sc_40.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_16.bmp,RS_16.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_174.bmp,Cr_174.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_92.bmp,Cr_92.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_294.bmp,PS_294.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_94.bmp,Sc_94.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_58.bmp,Pa_58.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_252.bmp,PS_252.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_224.bmp,Sc_224.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_178.bmp,PS_178.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_1.bmp,In_1.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_129.bmp,Cr_129.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_237.bmp,Sc_237.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_213.bmp,Pa_213.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_84.bmp,Cr_84.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_257.bmp,RS_257.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_169.bmp,In_169.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_278.bmp,PS_278.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_125.bmp,In_125.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_232.bmp,Cr_232.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_139.bmp,RS_139.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_261.bmp,Sc_261.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_256.bmp,RS_256.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_222.bmp,RS_222.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_192.bmp,Pa_192.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_293.bmp,In_293.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_245.bmp,Sc_245.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_185.bmp,In_185.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_217.bmp,Cr_217.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_119.bmp,In_119.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_77.bmp,Sc_77.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_5.bmp,PS_5.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_243.bmp,Sc_243.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_197.bmp,Pa_197.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_159.bmp,Cr_159.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_250.bmp,Cr_250.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_27.bmp,RS_27.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_16.bmp,In_16.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_265.bmp,Sc_265.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_298.bmp,RS_298.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_108.bmp,In_108.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_52.bmp,Sc_52.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_204.bmp,RS_204.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_145.bmp,Pa_145.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_247.bmp,Sc_247.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_192.bmp,Sc_192.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_120.bmp,Cr_120.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_17.bmp,Pa_17.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_161.bmp,Cr_161.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_256.bmp,In_256.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_36.bmp,In_36.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_78.bmp,Sc_78.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_107.bmp,In_107.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_148.bmp,Sc_148.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_170.bmp,Cr_170.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_207.bmp,PS_207.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_173.bmp,Sc_173.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_127.bmp,RS_127.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_178.bmp,Sc_178.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_67.bmp,PS_67.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_151.bmp,PS_151.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_249.bmp,Sc_249.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_16.bmp,Cr_16.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_100.bmp,Cr_100.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_267.bmp,PS_267.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_137.bmp,Sc_137.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_33.bmp,Sc_33.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_195.bmp,PS_195.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_244.bmp,Sc_244.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_114.bmp,Pa_114.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_53.bmp,Sc_53.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_20.bmp,Pa_20.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_141.bmp,In_141.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_184.bmp,RS_184.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_63.bmp,RS_63.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_256.bmp,Sc_256.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_269.bmp,PS_269.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_176.bmp,PS_176.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_93.bmp,Pa_93.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_248.bmp,Cr_248.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_246.bmp,PS_246.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_41.bmp,In_41.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_126.bmp,RS_126.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_297.bmp,Cr_297.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_15.bmp,PS_15.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_32.bmp,PS_32.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_238.bmp,PS_238.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_66.bmp,In_66.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_252.bmp,Cr_252.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_264.bmp,Cr_264.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_127.bmp,PS_127.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_34.bmp,In_34.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_278.bmp,Sc_278.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_102.bmp,Pa_102.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_183.bmp,In_183.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_202.bmp,Sc_202.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_9.bmp,Sc_9.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_58.bmp,Sc_58.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_1.bmp,Sc_1.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_237.bmp,In_237.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_38.bmp,Pa_38.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\In_91.bmp,In_91.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_107.bmp,RS_107.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_222.bmp,Cr_222.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_279.bmp,PS_279.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_285.bmp,RS_285.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_239.bmp,In_239.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_190.bmp,Cr_190.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_250.bmp,PS_250.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_173.bmp,Pa_173.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_208.bmp,Pa_208.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_285.bmp,PS_285.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_205.bmp,In_205.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_200.bmp,Cr_200.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_284.bmp,RS_284.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_162.bmp,RS_162.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_5.bmp,RS_5.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_279.bmp,RS_279.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_165.bmp,RS_165.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_170.bmp,RS_170.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_215.bmp,Sc_215.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_113.bmp,Cr_113.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\In_87.bmp,In_87.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\PS_189.bmp,PS_189.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_183.bmp,Sc_183.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_273.bmp,Pa_273.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_69.bmp,PS_69.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_100.bmp,RS_100.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_263.bmp,Cr_263.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\PS_148.bmp,PS_148.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_270.bmp,PS_270.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_287.bmp,Pa_287.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_274.bmp,PS_274.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_211.bmp,RS_211.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\RS_149.bmp,RS_149.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_194.bmp,In_194.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_86.bmp,Cr_86.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_265.bmp,Pa_265.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_291.bmp,Sc_291.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_6.bmp,Pa_6.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_174.bmp,Pa_174.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_199.bmp,Pa_199.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_6.bmp,PS_6.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_43.bmp,PS_43.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_89.bmp,Pa_89.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_208.bmp,PS_208.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_20.bmp,RS_20.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\In_124.bmp,In_124.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_252.bmp,Sc_252.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_60.bmp,Sc_60.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_59.bmp,PS_59.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\PS_26.bmp,PS_26.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_272.bmp,In_272.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\RS_36.bmp,RS_36.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_297.bmp,Pa_297.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_272.bmp,PS_272.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_74.bmp,In_74.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_115.bmp,Cr_115.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_108.bmp,Sc_108.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_93.bmp,In_93.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_25.bmp,Cr_25.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_36.bmp,Pa_36.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\PS_68.bmp,PS_68.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\RS_232.bmp,RS_232.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_98.bmp,Cr_98.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\RS_61.bmp,RS_61.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_297.bmp,Sc_297.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\RS_300.bmp,RS_300.bmp,Rolled-in_Scale,train
C:\Users\Letic\Downloads\NEU-CLS\PS_276.bmp,PS_276.bmp,Pitted_Surface,train
C:\Users\Letic\Downloads\NEU-CLS\In_177.bmp,In_177.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\In_64.bmp,In_64.bmp,Inclusion,train
C:\Users\Letic\Downloads\NEU-CLS\Cr_213.bmp,Cr_213.bmp,Crazing,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_10.bmp,Sc_10.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_19.bmp,Pa_19.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Pa_294.bmp,Pa_294.bmp,Patches,train
C:\Users\Letic\Downloads\NEU-CLS\Sc_225.bmp,Sc_225.bmp,Scratches,train
C:\Users\Letic\Downloads\NEU-CLS\In_269.bmp,In_269.bmp,Inclusion,train
