image_path,filename,split,label,label_idx
C:\Users\Letic\Downloads\NEU-CLS\Sc_65.bmp,Sc_65.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_216.bmp,Sc_216.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_139.bmp,PS_139.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_84.bmp,Sc_84.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_297.bmp,RS_297.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_107.bmp,Sc_107.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_53.bmp,PS_53.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_75.bmp,Pa_75.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_259.bmp,Cr_259.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_155.bmp,RS_155.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_51.bmp,RS_51.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_61.bmp,Cr_61.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_277.bmp,RS_277.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_80.bmp,Sc_80.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_54.bmp,PS_54.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_176.bmp,Sc_176.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_92.bmp,Sc_92.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_126.bmp,Pa_126.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_96.bmp,RS_96.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_165.bmp,Sc_165.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_221.bmp,RS_221.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_2.bmp,Sc_2.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_100.bmp,In_100.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_86.bmp,Sc_86.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_289.bmp,RS_289.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_40.bmp,In_40.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_258.bmp,PS_258.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_273.bmp,In_273.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_216.bmp,RS_216.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_63.bmp,PS_63.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_72.bmp,RS_72.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_220.bmp,RS_220.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_204.bmp,In_204.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_296.bmp,Pa_296.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_290.bmp,PS_290.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_40.bmp,RS_40.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_103.bmp,Pa_103.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_55.bmp,RS_55.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_256.bmp,PS_256.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_246.bmp,In_246.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_296.bmp,PS_296.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_281.bmp,In_281.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_107.bmp,Pa_107.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_154.bmp,Pa_154.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_88.bmp,Cr_88.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_248.bmp,Pa_248.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_194.bmp,PS_194.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_70.bmp,Pa_70.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_274.bmp,Cr_274.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_3.bmp,Sc_3.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_77.bmp,In_77.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_94.bmp,PS_94.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_71.bmp,Sc_71.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_299.bmp,Pa_299.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_51.bmp,Sc_51.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_283.bmp,PS_283.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_239.bmp,PS_239.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_123.bmp,PS_123.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_231.bmp,In_231.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_275.bmp,RS_275.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_216.bmp,Pa_216.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_159.bmp,Pa_159.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_105.bmp,Sc_105.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_200.bmp,Pa_200.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_169.bmp,Sc_169.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_135.bmp,Pa_135.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_150.bmp,PS_150.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_137.bmp,RS_137.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_231.bmp,Cr_231.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_293.bmp,RS_293.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_28.bmp,Cr_28.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_11.bmp,Cr_11.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_273.bmp,Cr_273.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_109.bmp,Pa_109.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_253.bmp,Pa_253.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_175.bmp,PS_175.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_38.bmp,Cr_38.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_128.bmp,Pa_128.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_40.bmp,Sc_40.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_16.bmp,RS_16.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_174.bmp,Cr_174.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_92.bmp,Cr_92.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_294.bmp,PS_294.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_94.bmp,Sc_94.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_58.bmp,Pa_58.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_252.bmp,PS_252.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_224.bmp,Sc_224.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_178.bmp,PS_178.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_1.bmp,In_1.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_129.bmp,Cr_129.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_237.bmp,Sc_237.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_213.bmp,Pa_213.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_84.bmp,Cr_84.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_257.bmp,RS_257.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_169.bmp,In_169.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_278.bmp,PS_278.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_125.bmp,In_125.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_232.bmp,Cr_232.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_139.bmp,RS_139.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_261.bmp,Sc_261.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_256.bmp,RS_256.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_222.bmp,RS_222.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_192.bmp,Pa_192.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_293.bmp,In_293.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_245.bmp,Sc_245.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_185.bmp,In_185.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_217.bmp,Cr_217.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_119.bmp,In_119.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_77.bmp,Sc_77.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_5.bmp,PS_5.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_243.bmp,Sc_243.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_197.bmp,Pa_197.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_159.bmp,Cr_159.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_250.bmp,Cr_250.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_27.bmp,RS_27.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_16.bmp,In_16.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_265.bmp,Sc_265.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_298.bmp,RS_298.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_108.bmp,In_108.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_52.bmp,Sc_52.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_204.bmp,RS_204.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_145.bmp,Pa_145.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_247.bmp,Sc_247.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_192.bmp,Sc_192.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_120.bmp,Cr_120.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_17.bmp,Pa_17.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_161.bmp,Cr_161.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_256.bmp,In_256.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_36.bmp,In_36.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_78.bmp,Sc_78.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_107.bmp,In_107.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_148.bmp,Sc_148.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_170.bmp,Cr_170.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_207.bmp,PS_207.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_173.bmp,Sc_173.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_127.bmp,RS_127.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_178.bmp,Sc_178.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_67.bmp,PS_67.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_151.bmp,PS_151.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_249.bmp,Sc_249.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_16.bmp,Cr_16.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_100.bmp,Cr_100.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_267.bmp,PS_267.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_137.bmp,Sc_137.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_33.bmp,Sc_33.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_195.bmp,PS_195.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_244.bmp,Sc_244.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_114.bmp,Pa_114.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_53.bmp,Sc_53.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_20.bmp,Pa_20.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_141.bmp,In_141.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_184.bmp,RS_184.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_63.bmp,RS_63.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_256.bmp,Sc_256.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_269.bmp,PS_269.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_176.bmp,PS_176.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_93.bmp,Pa_93.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_248.bmp,Cr_248.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_246.bmp,PS_246.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_41.bmp,In_41.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_126.bmp,RS_126.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_297.bmp,Cr_297.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_15.bmp,PS_15.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_32.bmp,PS_32.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_238.bmp,PS_238.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_66.bmp,In_66.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_252.bmp,Cr_252.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_264.bmp,Cr_264.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_127.bmp,PS_127.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_34.bmp,In_34.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_278.bmp,Sc_278.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_102.bmp,Pa_102.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_183.bmp,In_183.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_202.bmp,Sc_202.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_9.bmp,Sc_9.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_58.bmp,Sc_58.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_1.bmp,Sc_1.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_237.bmp,In_237.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_38.bmp,Pa_38.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_91.bmp,In_91.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_107.bmp,RS_107.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_222.bmp,Cr_222.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_279.bmp,PS_279.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_285.bmp,RS_285.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_239.bmp,In_239.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_190.bmp,Cr_190.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_250.bmp,PS_250.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_173.bmp,Pa_173.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_208.bmp,Pa_208.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_285.bmp,PS_285.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_205.bmp,In_205.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_200.bmp,Cr_200.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_284.bmp,RS_284.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_162.bmp,RS_162.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_5.bmp,RS_5.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_279.bmp,RS_279.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_165.bmp,RS_165.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_170.bmp,RS_170.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_215.bmp,Sc_215.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_113.bmp,Cr_113.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_87.bmp,In_87.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_189.bmp,PS_189.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_183.bmp,Sc_183.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_273.bmp,Pa_273.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_69.bmp,PS_69.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_100.bmp,RS_100.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_263.bmp,Cr_263.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_148.bmp,PS_148.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_270.bmp,PS_270.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_287.bmp,Pa_287.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_274.bmp,PS_274.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_211.bmp,RS_211.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_149.bmp,RS_149.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_194.bmp,In_194.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_86.bmp,Cr_86.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_265.bmp,Pa_265.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_291.bmp,Sc_291.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_6.bmp,Pa_6.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_174.bmp,Pa_174.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_199.bmp,Pa_199.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_6.bmp,PS_6.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_43.bmp,PS_43.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_89.bmp,Pa_89.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_208.bmp,PS_208.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_20.bmp,RS_20.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_124.bmp,In_124.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_252.bmp,Sc_252.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_60.bmp,Sc_60.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_59.bmp,PS_59.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_26.bmp,PS_26.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_272.bmp,In_272.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_36.bmp,RS_36.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_297.bmp,Pa_297.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_272.bmp,PS_272.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_74.bmp,In_74.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_115.bmp,Cr_115.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_108.bmp,Sc_108.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_93.bmp,In_93.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_25.bmp,Cr_25.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_36.bmp,Pa_36.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_68.bmp,PS_68.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_232.bmp,RS_232.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_98.bmp,Cr_98.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_61.bmp,RS_61.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_297.bmp,Sc_297.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_300.bmp,RS_300.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_276.bmp,PS_276.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_177.bmp,In_177.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_64.bmp,In_64.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_213.bmp,Cr_213.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_10.bmp,Sc_10.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_19.bmp,Pa_19.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_294.bmp,Pa_294.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_225.bmp,Sc_225.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_269.bmp,In_269.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_29.bmp,Cr_29.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_23.bmp,In_23.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_104.bmp,PS_104.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_88.bmp,In_88.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_8.bmp,Pa_8.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_20.bmp,Sc_20.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_52.bmp,PS_52.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_133.bmp,RS_133.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_117.bmp,Sc_117.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_231.bmp,Sc_231.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_203.bmp,Pa_203.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_39.bmp,Cr_39.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_82.bmp,Sc_82.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_177.bmp,Cr_177.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_156.bmp,RS_156.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_111.bmp,PS_111.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_80.bmp,In_80.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_167.bmp,RS_167.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_73.bmp,Pa_73.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_154.bmp,RS_154.bmp,train,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_196.bmp,Sc_196.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_75.bmp,Sc_75.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_198.bmp,Pa_198.bmp,train,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_196.bmp,Cr_196.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_285.bmp,In_285.bmp,train,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_296.bmp,Cr_296.bmp,train,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_198.bmp,PS_198.bmp,train,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_162.bmp,Sc_162.bmp,train,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_271.bmp,RS_271.bmp,train,RS,4
